title,price,rating,brand,ram_gb,storage_gb,storage_type,processor,processor_score,gpu,gpu_score,screen_size,product_url,image_url,availability,source,asin,source_url,scraped_at
"Lenovo Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 1TB HDD (Nvidia GeForce 920MX)",36496.8,,Lenovo,8,1024,HDD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce 920MX,1,15.6,,,,Kaggle,947,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 17.3"" Intel Core i3 6006U 2.0GHz 4GB 1TB HDD (AMD Radeon R7 M445)",35111.52,,Dell,4,1024,HDD,Intel Core i3 6006U 2.0GHz,3,AMD Radeon R7 M445,3,17.3,,,,Kaggle,948,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 14.0"" Intel Celeron Dual Core N3060 1.6GHz 4GB 32GB Flash Storage (Intel HD Graphics 400)",18594.72,,Acer,4,32,FLASH,Intel Celeron Dual Core N3060 1.6GHz,1,Intel HD Graphics 400,2,14.0,,,,Kaggle,949,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Workstation 15.6"" Intel Core i7 6820HQ 2.7GHz 8GB 8GB SSD (Nvidia Quadro M1000M)",119826.72,,HP,8,8,SSD,Intel Core i7 6820HQ 2.7GHz,7,Nvidia Quadro M1000M,6,15.6,,,,Kaggle,950,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 14.0"" Intel Core i7 7600U 2.8GHz 8GB 256GB SSD (Intel HD Graphics 620)",94572.0,,Dell,8,256,SSD,Intel Core i7 7600U 2.8GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,951,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 13.3"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",77788.8,,Toshiba,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,13.3,,,,Kaggle,952,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus 2 in 1 Convertible 12.5"" Intel Core M M7-6Y75 1.2GHz 8GB 64GB Flash Storage (Intel HD Graphics 515)",61751.52,,Asus,8,64,FLASH,Intel Core M M7-6Y75 1.2GHz,4,Intel HD Graphics 515,2,12.5,,,,Kaggle,953,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 14.0"" Intel Core i7 6600U 2.6GHz 8GB 256GB SSD (Intel HD Graphics 520)",79333.39,,Lenovo,8,256,SSD,Intel Core i7 6600U 2.6GHz,7,Intel HD Graphics 520,2,14.0,,,,Kaggle,954,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 16GB 512GB SSD + 1TB HDD (Nvidia GeForce GTX 1070)",168045.12,,Dell,16,512,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1070,6,17.3,,,,Kaggle,955,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 13.3"" Intel Core i5 7Y54 1.2GHz 8GB 256GB SSD (Intel HD Graphics 615)",101178.72,,Dell,8,256,SSD,Intel Core i5 7Y54 1.2GHz,5,Intel HD Graphics 615,2,13.3,,,,Kaggle,956,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP 2 in 1 Convertible 11.6"" Intel Pentium Quad Core N4200 1.1GHz 4GB 256GB SSD (Intel HD Graphics 505)",41292.0,,HP,4,256,SSD,Intel Pentium Quad Core N4200 1.1GHz,2,Intel HD Graphics 505,2,11.6,,,,Kaggle,957,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 13.3"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 520)",67559.04,,Dell,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,13.3,,,,Kaggle,958,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer 2 in 1 Convertible 11.6"" Intel Celeron Dual Core N3060 1.6GHz 4GB 32GB Flash Storage (Intel HD Graphics 400)",20725.92,,Acer,4,32,FLASH,Intel Celeron Dual Core N3060 1.6GHz,1,Intel HD Graphics 400,2,11.6,,,,Kaggle,959,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 13.3"" Intel Core i5 6300U 2.4GHz 8GB 256GB SSD (Intel HD Graphics 520)",81784.8,,Toshiba,8,256,SSD,Intel Core i5 6300U 2.4GHz,5,Intel HD Graphics 520,2,13.3,,,,Kaggle,960,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 12.5"" Intel Core i5 7300U 2.6GHz 8GB 256GB SSD (Intel HD Graphics 620)",93772.8,,Lenovo,8,256,SSD,Intel Core i5 7300U 2.6GHz,5,Intel HD Graphics 620,2,12.5,,,,Kaggle,961,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i5 7200U 2.5GHz 12GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 950M)",53759.52,,Acer,12,128,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce GTX 950M,1,15.6,,,,Kaggle,962,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Ultrabook 12.5"" Intel Core i7 7500U 2.7GHz 8GB 512GB SSD (Intel HD Graphics 620)",95371.2,,Toshiba,8,512,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,12.5,,,,Kaggle,963,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 7200U 2.50GHz 8GB 1TB HDD (Nvidia GeForce 930MX)",45101.52,,HP,8,1024,HDD,Intel Core i5 7200U 2.50GHz,5,Nvidia GeForce 930MX,1,15.6,,,,Kaggle,964,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i3 6006U 2.0GHz 4GB 1TB HDD (AMD Radeon R5 M430)",24808.23,,Dell,4,1024,HDD,Intel Core i3 6006U 2.0GHz,3,AMD Radeon R5 M430,2,15.6,,,,Kaggle,965,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 500GB HDD (Intel HD Graphics 620)",43956.0,,Dell,4,500,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,966,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i3 7100U 2.4GHz 4GB 500GB HDD (Intel HD Graphics 620)",36496.8,,HP,4,500,HDD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,15.6,,,,Kaggle,967,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 32GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1070)",167778.72,,Dell,32,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1070,6,17.3,,,,Kaggle,968,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 7200U 2.5GHz 6GB 256GB SSD (Nvidia GeForce 920MX)",37029.6,,Lenovo,6,256,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce 920MX,1,15.6,,,,Kaggle,969,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 13.3"" Intel Core i7 7Y75 1.3GHz 16GB 512GB SSD (Intel HD Graphics 615)",101178.72,,Dell,16,512,SSD,Intel Core i7 7Y75 1.3GHz,7,Intel HD Graphics 615,2,13.3,,,,Kaggle,970,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 14.0"" Intel Core i7 6600U 2.6GHz 8GB 256GB SSD (Intel HD Graphics 520)",104587.57,,Dell,8,256,SSD,Intel Core i7 6600U 2.6GHz,7,Intel HD Graphics 520,2,14.0,,,,Kaggle,971,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 17.3"" Intel Core i7 6700HQ 2.6GHz 32GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1070)",149184.0,,Dell,32,256,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 1070,6,17.3,,,,Kaggle,972,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 14.0"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",62870.4,,Toshiba,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,973,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",109218.67,,Asus,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1060,1,17.3,,,,Kaggle,974,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 7200U 2.70GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce 930MX)",52161.12,,HP,8,128,SSD,Intel Core i5 7200U 2.70GHz,5,Nvidia GeForce 930MX,1,15.6,,,,Kaggle,975,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 14.0"" Intel Core i5 6200U 2.3GHz 4GB 508GB Hybrid (Intel HD Graphics 520)",53386.56,,Lenovo,4,508,HYBRID,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,976,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus 2 in 1 Convertible 15.6"" Intel Core i7 7500U 2.7GHz 16GB 512GB SSD + 2TB HDD (Nvidia GeForce GTX 950M)",95850.72,,Asus,16,512,SSD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce GTX 950M,1,15.6,,,,Kaggle,977,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i7 7500U 2.7GHz 6GB 1TB HDD (Intel HD Graphics 620)",30849.12,,HP,6,1024,HDD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,15.6,,,,Kaggle,978,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1050 Ti)",93186.72,,Asus,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,17.3,,,,Kaggle,979,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 15.6"" Intel Core i7 7500U 2.7GHz 12GB 512GB SSD (Intel HD Graphics 620)",69210.72,,Dell,12,512,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,15.6,,,,Kaggle,980,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 13.3"" Intel Core i5 6200U 2.3GHz 4GB 128GB SSD (Intel HD Graphics 520)",63669.6,,Toshiba,4,128,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,13.3,,,,Kaggle,981,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" AMD A12-Series 9720P 3.6GHz 6GB 256GB SSD (AMD Radeon 530)",29250.72,,Lenovo,6,256,SSD,AMD A12-Series 9720P 3.6GHz,4,AMD Radeon 530,2,15.6,,,,Kaggle,982,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Fujitsu Notebook 15.6"" Intel Core i5 6200U 2.3GHz 4GB 256GB SSD (Intel HD Graphics 520)",34578.72,,Fujitsu,4,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,983,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 14.0"" Intel Core i5 6200U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",48751.2,,Toshiba,4,500,HDD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,984,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 500GB HDD (AMD Radeon R5 M430)",31914.72,,Dell,4,500,HDD,Intel Core i5 7200U 2.5GHz,5,AMD Radeon R5 M430,2,15.6,,,,Kaggle,985,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 1TB HDD (Intel HD Graphics 620)",42943.68,,HP,8,1024,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,986,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",63349.92,,Lenovo,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1060,1,15.6,,,,Kaggle,987,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 1TB HDD (AMD Radeon R7 M445)",39906.72,,Dell,8,1024,HDD,Intel Core i7 7500U 2.7GHz,7,AMD Radeon R7 M445,3,15.6,,,,Kaggle,988,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 128GB SSD (Intel HD Graphics 620)",59620.32,,Dell,8,128,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,989,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Netbook 12.5"" Intel Core M 6Y75 1.2GHz 8GB 512GB SSD (Intel HD Graphics 515)",101658.24,,HP,8,512,SSD,Intel Core M 6Y75 1.2GHz,4,Intel HD Graphics 515,2,12.5,,,,Kaggle,990,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 128GB SSD + 1TB HDD (AMD Radeon 520)",26586.72,,HP,4,128,SSD,Intel Core i3 6006U 2GHz,3,AMD Radeon 520,2,15.6,,,,Kaggle,991,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Celeron Dual Core N3350 1.1GHz 4GB 128GB SSD (Intel HD Graphics 500)",14418.63,,Lenovo,4,128,SSD,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,15.6,,,,Kaggle,992,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",71874.72,,Lenovo,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,993,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",47365.92,,Dell,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,994,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",61272.0,,Asus,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,995,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 13.3"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",71874.72,,HP,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,13.3,,,,Kaggle,996,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Pentium Quad Core N4200 1.1GHz 4GB 500GB HDD (Intel HD Graphics 505)",20246.4,,Acer,4,500,HDD,Intel Pentium Quad Core N4200 1.1GHz,2,Intel HD Graphics 505,2,15.6,,,,Kaggle,997,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1050 Ti)",95850.72,,Asus,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,15.6,,,,Kaggle,998,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 14.0"" Intel Core i7 7500U 2.7GHz 8GB 512GB SSD (Intel HD Graphics 620)",111301.92,,HP,8,512,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,999,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",67132.8,,Acer,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,1000,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",63349.92,,HP,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,1001,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i3 7100U 2.4GHz 4GB 128GB SSD (Intel HD Graphics 620)",29144.16,,Dell,4,128,SSD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,15.6,,,,Kaggle,1002,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 7200U 2.5GHz 4GB 500GB HDD (Intel HD Graphics 620)",41505.12,,HP,4,500,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,1003,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 6300U 2.4GHz 4GB 256GB SSD (Intel HD Graphics 520)",58607.47,,HP,4,256,SSD,Intel Core i5 6300U 2.4GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,1005,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 7200U 2.5GHz 4GB 256GB SSD (Intel HD Graphics 620)",64202.4,,HP,4,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,1006,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 14.0"" Intel Core i7 6600U 2.6GHz 8GB 256GB SSD (Intel HD Graphics 520)",77202.72,,HP,8,256,SSD,Intel Core i7 6600U 2.6GHz,7,Intel HD Graphics 520,2,14.0,,,,Kaggle,1007,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Nvidia GeForce 930MX)",55904.57,,HP,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce 930MX,1,14.0,,,,Kaggle,1008,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i3 7100U 2.4GHz 4GB 500GB HDD (Intel HD Graphics 620)",36443.52,,HP,4,500,HDD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,14.0,,,,Kaggle,1009,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i5 7300HQ 2.5GHz 8GB 1.0TB Hybrid (Nvidia GeForce GTX 1050)",50562.72,,Dell,8,1024,HYBRID,Intel Core i5 7300HQ 2.5GHz,5,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,1010,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 12.5"" Intel Core i5 7200U 2.5GHz 4GB 500GB HDD (Intel HD Graphics 620)",81997.92,,HP,4,500,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,12.5,,,,Kaggle,1011,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 7200U 2.5GHz 4GB 256GB SSD (Intel HD Graphics 620)",84715.2,,HP,4,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,1012,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 14.0"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 520)",100550.55,,HP,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,14.0,,,,Kaggle,1013,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 13.3"" Intel Core i3 7100U 2.4GHz 4GB 500GB HDD (Intel HD Graphics 620)",42624.0,,HP,4,500,HDD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,13.3,,,,Kaggle,1014,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 13.3"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",64468.8,,Toshiba,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,13.3,,,,Kaggle,1015,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i3 7100U 2.4GHz 4GB 256GB SSD (Intel HD Graphics 620)",41025.07,,HP,4,256,SSD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,15.6,,,,Kaggle,1016,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 17.3"" Intel Core i7 6820HQ 2.7GHz 16GB 512GB SSD (Nvidia Quadro 3000M)",158135.04,,Lenovo,16,512,SSD,Intel Core i7 6820HQ 2.7GHz,7,Nvidia Quadro 3000M,6,17.3,,,,Kaggle,1017,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 14.0"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",79387.2,,Toshiba,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,1018,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 520)",118761.12,,HP,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,14.0,,,,Kaggle,1019,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 15.6"" Intel Core i3 6100U 2.3GHz 4GB 1TB HDD (Intel HD Graphics 520)",42410.35,,Dell,4,1024,HDD,Intel Core i3 6100U 2.3GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,1020,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Ultrabook 13.3"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",84715.2,,Toshiba,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,13.3,,,,Kaggle,1021,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",61218.72,,HP,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,1022,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Nvidia GeForce 930MX)",63159.71,,HP,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce 930MX,1,14.0,,,,Kaggle,1023,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 6300U 2.4GHz 8GB 500GB HDD (Intel HD Graphics 520)",55754.32,,Dell,8,500,HDD,Intel Core i5 6300U 2.4GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,1024,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 12.5"" Intel Core i5 7200U 2.5GHz 4GB 256GB SSD (Intel HD Graphics 620)",83063.52,,HP,4,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,12.5,,,,Kaggle,1025,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 7200U 2.5GHz 4GB 500GB HDD (Intel HD Graphics 620)",63349.92,,HP,4,500,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,1026,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 7200U 2.5GHz 4GB 500GB HDD (Intel HD Graphics 620)",56476.8,,HP,4,500,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,1027,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",86526.72,,Dell,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,1028,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 17.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Nvidia GeForce 930MX)",57542.4,,HP,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce 930MX,1,17.3,,,,Kaggle,1029,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 7200U 2.5GHz 4GB 256GB SSD (Intel HD Graphics 620)",51841.44,,HP,4,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,1030,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" AMD A9-Series 9420 3GHz 6GB 1TB HDD (AMD Radeon R5)",21791.52,,Acer,6,1024,HDD,AMD A9-Series 9420 3GHz,2,AMD Radeon R5,2,15.6,,,,Kaggle,1031,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
